"recipe_id","created_time","updated_time","authorship","dish_name","recipe_view_count","recipe_intro","recipe_thumbnail","recipe_title","reference_recipe","review_count","star_count","user_token_id","level","time","version"
"1001571","2022-11-08 00:00:00",\N,"요리조리","대추수삼마늘튀김","1217","영양가 풍부한 음식을 만들어보세요. 정말 끝내주는 요리랍니다.","/src/98c04d55-06c6-4f69-8575-287e393a388b.jpg","대추수삼마늘튀김",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001686","2022-11-08 00:00:00",\N,"요리조리","누룽적","180","보기도 좋은 떡이 먹기도 좋다고 합니다. 색색깔로 너무 예쁜 누룽적, 맛도 일품이에요.","/src/67accaa8-9c33-4c96-83e9-f68b21d5c070.jpg","누룽적",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002022","2022-11-08 00:00:00",\N,"요리조리","오징어섞박지","2064","오징어의 맛이 무와 어우러져 익은 오징어 섞박지 드셔 보셨나요? 입맛 없을 때 딱입니다!","/src/4038fa05-2b76-4aef-ac5f-988a1ab1e96c.jpg","오징어섞박지",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1002126","2022-11-08 00:00:00",\N,"요리조리","레이즌초코휘낭시에","204","빠르게 구워먹을 수 있도록 만들어졌다는 휘낭시에. 당장 구워보세요!","/src/70c2d119-ae62-4d75-a9de-a8db39c4539f.jpg","레이즌초코휘낭시에",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1000347","2022-11-07 00:00:00",\N,"요리조리",\N,"1524","명절에 많이 선물로 집에 가득 남아있는 스팸으로 김치볶음을 만들었습니다.","/src/ef1b1b7f-faf4-4342-8db4-7725e2e4b3c4.jpg","스팸김치볶음",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000718","2022-11-07 00:00:00",\N,"요리조리",\N,"1520","절인 오이지를 이용해서 냉국을 만들어 먹으면 오이냉국과는 또 다른 별미의 냉국 맛을 느낄수 있구요 , 거기에 식감까지 오도독 맛있답니다","/src/c743e80c-bbeb-4d9b-a859-cb0603b494cf.jpg","초간단 오이지 냉국 만드는법 오이냉국 새콤달콤 오이지 냉국 레시피 오이지 요리 여름반찬 여름음식 냉국종류 제철 음식",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000594","2022-11-05 00:00:00",\N,"요리조리",\N,"29","장마시즌 눅눅 꿉꿉함을 달래줄 홈맥시간 매콤한 해물 떡볶이 안주로 든든하게 배도 채우며 먹어봅니다","/src/9bf79d90-a152-4ea9-91e9-7ea4d2fb7f65.jpg","해물 떡볶이 홈맥안주, 장마에 시원하게 홈 맥 즐기기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001153","2022-11-05 00:00:00",\N,"요리조리","유부미역된장국","957","일본식된장국에 유부와 미역을 넣어서 색다른 맛을 느껴보세요~","/src/20230821-6bd05b24-b2b6-464c-bd30-786c15fe5665.jpg","유부미역된장국",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001368","2022-11-05 00:00:00",\N,"요리조리","에그미트로프","2393","단백질이 풍부한 계란과 쇠고기와 돼지고기를 듬뿍 넣어 돌돌 말아 한 입에 쏘옥~","/src/20230821-9f63ad56-4024-433b-9948-789b916cd458.jpg","에그미트로프",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001625","2022-11-05 00:00:00",\N,"요리조리","라조육","26","라조육의 라조는 고추를, 육은 돼지고기를 양념해 튀겨서 매운맛을 낸 음식이랍니다.","/src/d10f6912-4741-41ec-b493-09726e11cf59.jpg","라조육",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002439","2022-11-05 00:00:00",\N,"요리조리","간장떡볶이","2342","감칠맛나는 떡볶음~ 간장으로 맛을 내고 쇠고기를 넣은 업그레이드 떡볶이","/src/b939ae6c-5335-475e-85ef-4d9fb17cf67a.jpg","간장떡볶이",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000047","2022-11-05 00:00:00",\N,"요리조리",\N,"468","부드럽고 고소해서 아침국으로 좋아요. 간단한 국 끓이기 두부 무국","/src/de272468-24c5-451c-be8e-1fbf2c23cd49.jpg","두부 무국 초간단 아침국 끓이기 들깨 넣으면 더 고소해요",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000188","2022-11-04 00:00:00",\N,"요리조리",\N,"2495","양배추안에 참치비빔밥이 쏙~","/src/402bc615-e29c-4021-a410-b12d6383a662.jpg","참치 양배추롤 양배추쌈말이",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1002127","2022-11-03 00:00:00",\N,"요리조리","레이즌컵케이크","519","머핀을 크림치즈로 예쁘게 장식한 컵케이크로 브런치를 즐겨보세요.","/src/72cd25b5-605d-4b9a-a07d-1710493d46b2.jpg","레이즌컵케이크",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001172","2022-11-03 00:00:00",\N,"요리조리","갈치맑은찌개","856","고춧가루를 넣지 않고 맑게 갈치찌개를 만들어 보세요. 무가 들어가서 아주 시원해요.","/src/20230821-665dc4a4-e647-4cbf-8fcc-d9b023ea560d.jpg","갈치맑은찌개",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001224","2022-11-03 00:00:00",\N,"요리조리","콩비지찌개","861","구수한 냄새가 고향의 맛을 전해주네요. 옛날 엄마의 맛을 기억하면서 정성스럽게 끓여보세요.","/src/20230821-9d9caf16-0b3a-4136-97c2-2b711af7b1ab.jpg","콩비지찌개",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000854","2022-11-02 00:00:00",\N,"요리조리","감자수프","2081","감자를 맛있게 갈아 따끈하고 부드러운 수프를 즐겨보세요~","/src/5310b2b5-bae4-4b13-a1f1-13803282ec94.jpg","감자수프",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1001178","2022-11-02 00:00:00",\N,"요리조리","국수전골","1605","입맛 없을 때, 전골냄비에 끓여낸 보글보글 국수전골! 서늘한 날씨에 좋습니다~","/src/20230821-4dd79845-3cc2-4db7-b48d-602074623ada.jpg","국수전골",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1001234","2022-11-02 00:00:00",\N,"요리조리","어묵냄비","1050","꼬치에서 쏙쏙 빼먹는 재미에 시원한 국물맛까지! 아이들도 어른들도 좋아해요~","/src/20230821-ef57a128-9c32-47d1-a5ec-4ba5afdd7ae2.jpg","어묵냄비",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1002448","2022-11-02 00:00:00",\N,"요리조리","참치주먹밥","1002","참치 주먹밥 싸서 소풍을 떠나보아요~^^","/src/73e3a00f-8f1d-4bc5-94f8-5f78e31ef808.jpg","참치주먹밥",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1002444","2022-11-01 00:00:00",\N,"요리조리","밤맛탕","2864","겨울철 호호~불며 까먹던 군밤. 밤을 더욱 달콤하게 맛탕으로 드셔 보세요. 입안에서 사르륵~녹는 그맛","/src/af3441ee-e6fb-4181-a658-61051a54a5a6.jpg","밤맛탕",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001933","2022-11-01 00:00:00",\N,"요리조리","닭가슴살 샐러드와 오렌지드레싱","1698","입에서 살살 녹는 닭가슴살이 새콤달콤 오렌지 드레싱과 친구가 되었어요. 저칼로리, 고단백의 맛난 요리랍니다.","/src/ee9a511b-2e54-472a-952f-80787f612629.jpg","닭가슴살 샐러드와 오렌지드레싱",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002111","2022-11-01 00:00:00",\N,"요리조리","데쎄르","836","아주아주 고급스러운 영양 간식이라 할 수 있죠.","/src/02dc8772-17c0-4462-99f8-bcfefbcda558.jpg","데쎄르",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1002235","2022-11-01 00:00:00",\N,"요리조리","고구마찹쌀도넛","2896","집에서도 찹쌀도넛을 만들 수 있지요.. 맛있는 고구마 소를 넣어...더욱 맛있답니다.","/src/4a91723f-be99-4bc9-bedb-bdabccc996e1.jpg","고구마찹쌀도넛",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000149","2022-10-31 00:00:00",\N,"요리조리",\N,"2859","한 박스 델꼬 온 햇감자로 감자채전 만들었어요 바삭고소~~ 찐 맛나유~~ ㅎ","/src/a1efd2df-46bb-42af-8a55-e8a1e00182f6.jpg","치즈올린 감자채전 바삭고소하게",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000468","2022-10-31 00:00:00",\N,"요리조리",\N,"505","잘 익은 토마토만 있으면 만들 수 있는 초간단 레시피에요. 토마토 껍질을 벗겨 부드럽게 먹을 수 있는 샐러드에요.","/src/c4ecb3aa-a5a8-489b-a117-cc448d3cfa66.jpg","일본식 냉 토마토 샐러드",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000658","2022-10-31 00:00:00",\N,"요리조리",\N,"482","새로운 에스프레소를 느끼고 싶다면 에스프레소 그라니따를 한번 만들어 드셔보세요! 그라니따는 얼음과자라는 프랑스어인데, 에스프레소를 얼려서 새롭게 맛을 느껴보실 수 있답니다.","/src/7bd16461-4022-429f-871b-038a3a3a26d7.jpg","에스프레소 그라니따 만들기.",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000751","2022-10-30 00:00:00",\N,"요리조리",\N,"2235","편스토랑 어남선생으로 유명한 류수영레시피 ! 은근한 꿀팁이 많아 저도 종종 따라하곤 하는데요. 오늘 만들어볼 닭갈비는 양념장 맛이 중요한데, 따라하기 쉬우면서도 맛있어서 함께 만들어보시면 좋을 것 같아요.","/src/6e0638e6-363a-430f-be0c-afac6e5a3911.jpg","양념장이 맛있는 편스토랑 어남선생 류수영닭갈비레시피",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001438","2022-10-30 00:00:00",\N,"요리조리","고추장불고기","2929","오늘 저녁에 뭘 먹을까 고민이라면? 생각만해도 입에 침이고인는 고추장 불고기 어떠세요?","/src/20230821-291d809b-d1df-4ac6-8d5f-607b9c9aae7d.jpg","고추장불고기",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002420","2022-10-30 00:00:00",\N,"요리조리","컴비네이션피자","460","집에서 피자를 만들어 보세요. 사먹는 피자보다 훨씬 담백하고 소화가 잘된답니다.","/src/d93a8ad1-bdf2-4772-83f5-08a2f7727d08.jpg","컴비네이션피자",\N,"0","0.0","yorizori2018","중","90분 이내",\N
"1001735","2022-10-29 00:00:00",\N,"요리조리","닭고기유부말이","233","간단한데도 근사한 요리를 한 것같아요. 모양도 좋고~ 영양도 만점~ 맛도 두말하면 잔소리죠!","/src/c0c0cb3b-b26e-48ce-a837-5d9e3d7eb5e6.jpg","닭고기유부말이",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001772","2022-10-29 00:00:00",\N,"요리조리","시나몬돼지고기편","538","계피향이 은은한 시나몬돼지고기편 요리랍니다. 정성스럽게 만들어보세요.","/src/e82c76ca-29e5-4433-ae81-733828cada9c.jpg","시나몬돼지고기편",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000610","2022-10-29 00:00:00",\N,"요리조리",\N,"709","주말을 맞아 부모님께 맛있는 요리를 해드리고 싶었는데.. 아침식사는 무겁게 드시고 싶지 않다고 하셔서 요리까지는 아니고 건강한 샐러드 밥상이 된 이야기를 해드릴게요","/src/f8937c99-5010-42ce-be53-3f6e0324acd4.jpg","[건강집밥] 고소 달달한 고구마무스 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000681","2022-10-29 00:00:00",\N,"요리조리",\N,"2506","훈제 오리고기를 팬에 구워 먹으면 기름이 튀어서 채소랑 찜으로 해 먹었답니다","/src/8d618c28-bb18-4b6f-bad0-ad2312018c60.jpg","훈제 오리찜 오리 훈제찜 훈제오리 부추찜",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001404","2022-10-29 00:00:00",\N,"요리조리","김치말이미트로프","589","고기로 만드는 롤! 한 입에 쏙쏙!","/src/20230821-4f1b4616-ff11-4932-abd8-65bd68bf2168.jpg","김치말이미트로프",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1000700","2022-10-28 00:00:00",\N,"요리조리",\N,"515","부추전에 해산물이 듬뿍 들어가는걸 좋아하거든요 근데 마른보리새우를 넣으면 바삭하고 고소한게 맛있었어요 꼭!!!! 만들어 드세요.","/src/303f3486-cc8c-47d5-957e-fb337f3e5461.jpg","부추전 ) 비오는 날은 전 먹는날~ 맛있게 만드는 비법공개^^",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000875","2022-10-28 00:00:00",\N,"요리조리","차가운토마토수프","1524","차가운 토마토 수프. 가끔씩 색다르게 준비해보세요.","/src/3ce3d06a-0ea6-443f-adc9-ca8c5b35f556.jpg","차가운토마토수프",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000802","2022-10-27 00:00:00",\N,"요리조리","별미밥","99","이름도 별난 별미밥으로 별식을 즐겨보세요~","/src/c27155ad-a072-430d-b6f3-3e6ccfcda476.jpg","별미밥",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000838","2022-10-27 00:00:00",\N,"요리조리","충무김밥","2077","김밥에 오징어 초무침을 곁들여보세요~","/src/5149351b-5c46-47df-8476-14ab180a8043.jpg","충무김밥",\N,"0","0.0","yorizori2018","중","90분 이내",\N
"1001191","2022-10-27 00:00:00",\N,"요리조리","대구지리탕","2983","시원한 국물맛이 일품인 대구지리탕! 속풀이로 최고의 음식입니다.","/src/20230821-0ce370a1-5477-47e9-8bca-b71470c5afc5.jpg","대구지리탕",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1001515","2022-10-27 00:00:00",\N,"요리조리","김치치킨도리아","2775","부드러운 생크림 소스와 맛있는 볶음밥에 치즈를 살짝 얹으면 맛있는 치킨 도리아가 되지요..","/src/20230821-d7d53912-c493-4d96-891f-01457136cc84.jpg","김치치킨도리아",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1001727","2022-10-27 00:00:00",\N,"요리조리","호박전","2125","젊어서도 늙어서도 맛있는 호박! 애호박으로 고소한 전을 부쳐보아요~","/src/16e1709b-0c72-422a-9cb1-b8a5a6a02360.jpg","호박전",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002153","2022-10-27 00:00:00",\N,"요리조리","버터링쿠키","944","집에서 쿠키를 만들어 보세요.. 쉬워요..","/src/9d2cb21e-d4ba-4ac1-bf99-b145b63eb54c.jpg","버터링쿠키",\N,"0","0.0","yorizori2018","중","90분 이내",\N
"1002275","2022-10-27 00:00:00",\N,"요리조리","유자차","1270","새콤달콤한 유자차는 비타민이 풍부해서 감기 예방에 아주 좋습니다!","/src/67ea2ce2-9ede-424c-9a22-3b9f975928a7.jpg","유자차",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1001651","2022-10-26 00:00:00",\N,"요리조리","단호박커틀릿","1845","커틀릿 속에 단호박이 쏙쏙! 아이들 간식으로도 최고랍니다~","/src/4b5ca807-2392-49b9-9695-b58ac7e0e224.jpg","단호박커틀릿",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1001726","2022-10-26 00:00:00",\N,"요리조리","향신양념해물파전","2769","해물이 푸짐하게 들어간 해물파전~ 겉은 바삭하게 속은 쫀득하게 부쳐내세요.","/src/565ce637-835c-4c3a-b74c-2fae08088385.jpg","향신양념해물파전",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001966","2022-10-26 00:00:00",\N,"요리조리","참치회무침","1154","상큼하고 깔끔하게 맛있는 참치회무침을 만들어보세요~!","/src/ae18a117-69a1-49e7-b90e-2705c490a0a8.jpg","참치회무침",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002082","2022-10-26 00:00:00",\N,"요리조리","과일찰떡카나페","1545","떡, 단호박, 과일 이 세가지가 의외로 잘 어울려요. 요구르트 드레싱이 시큼한 맛을 더해줘서 물리지 않아요.","/src/2456800a-11e8-4eb5-b7cb-c5817dc46be5.jpg","과일찰떡카나페",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001092","2022-10-26 00:00:00",\N,"요리조리","볶음쌀국수","1571","쌀국수를 돼지고기와 여러가지 채소를 넣어 굴소스에 볶아보세요. 굴소스를 넣을때 짜지않을 정도로만 넣으세요.","/src/20230821-c75c2435-8462-4a2c-8670-cbd2a0336433.jpg","볶음쌀국수",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001792","2022-10-25 00:00:00",\N,"요리조리","편육파채무침","1692","돼지고기의 기름은 싹~ 빠지고 부드러운 돼지고기가 입안에서 살살 녹는 편육~","/src/4a9b178a-0e22-442d-beda-bf7f3ffad1bb.jpg","편육파채무침",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1001870","2022-10-25 00:00:00",\N,"요리조리","초고추장쑥무침","2378","쑥과 미나리의 향은 그대로 뭍어나면서 초고추장의 맛이 새콤달콤 쑥과 미나리의 맛을 더 살려줘요.","/src/4332d78d-798d-47b9-9775-959e6cb7e6fb.jpg","초고추장쑥무침",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002451","2022-10-25 00:00:00",\N,"요리조리","마늘빠스","238","마늘을 튀겨 바삭바삭하게 즐기는 색다른 요리! 달콤해서 아이들도 좋아해요~","/src/df4e4fa2-2f86-40ca-9ab2-77e03490f37e.jpg","마늘빠스",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001798","2022-10-24 00:00:00",\N,"요리조리","제육배추찜","1806","배추에 갈은 돼지고기를 넣어 모양있게 돌돌 말았답니다~ 고기 육수로 맛나게 국물을 내어 찜요리를 해보세요!","/src/ade52539-bca8-4ea7-b218-47dbd7209047.jpg","제육배추찜",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001911","2022-10-24 00:00:00",\N,"요리조리","콘샐러드","1287","톡톡 씹히는 맛이 상큼한 콘샐러드~ 간단하게 만들어 맛있게 즐기세요!","/src/74d949d1-2dda-4eb3-97f2-611669b012ed.jpg","콘샐러드",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000776","2022-10-23 00:00:00",\N,"요리조리","굴무밥","1082","굴의 향이 밥알에 베어 향긋합니다. 양념에 비벼먹으면 한끼 뚝딱!","/src/fe5f624a-2ec3-4014-953c-73ccf42a153e.jpg","굴무밥",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000837","2022-10-23 00:00:00",\N,"요리조리","채소영양밥","1945","견과류를 이용한 구수하고 맛있는 영양밥을 만들어 보아요.","/src/b500055f-ac48-4131-870c-e5deff1ecbb4.jpg","채소영양밥",\N,"0","0.0","yorizori2018","하","90분 이내",\N
"1000475","2022-10-23 00:00:00",\N,"요리조리",\N,"1342","요즘 아보카도의 매력에 푹 빠져 있는데요, 오늘은 제가 가끔씩 만들어 먹는 아보카도 커피를 만들어 봤어요. 고소한 아보카도와 커피의 조합이 의외로 꿀조합이라서 너무나 맛있는 커피입니다.","/src/fb46ce80-c85a-4be3-b2a1-8045312598ee.jpg","고소함 한가득! 아보카도 커피 만들기(아보카도 스무디 활용)",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000512","2022-10-23 00:00:00",\N,"요리조리",\N,"2926","오늘은 왠지 여름장마가 계속되다보니 보글보글 참치김치찌개가 너무나도 생각이 나네요. 그럴때 먹으면 너무 좋은 참치김치찌개 입니다.","/src/8afee0fb-e165-46be-aa28-23e311b23b30.jpg","참치김치찌개",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001653","2022-10-22 00:00:00",\N,"요리조리","닭고기카레튀김","1534","닭고기와 카레의 환상조합!","/src/60b41772-bb7e-458c-a0f5-cb5c96bc34ed.jpg","닭고기카레튀김",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1001941","2022-10-22 00:00:00",\N,"요리조리","연어까르파치오","2299","독특한 바질향이 연어에 쏘옥~ 올리브오일로 한층 부드러운 연어회랍니다.","/src/d030da59-04f8-4197-918b-0c0bdd2f5529.jpg","연어까르파치오",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001733","2022-10-21 00:00:00",\N,"요리조리","인도식감자전병","925","인도의 주식요리입니다. 밀가루에 향신료를 듬뿍 넣은 삶은 감자를 넣은 고소하고 매콤한 요리죠.","/src/8847e6b7-9192-414c-8e44-a0627732e2fa.jpg","인도식감자전병",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002381","2022-10-21 00:00:00",\N,"요리조리","해물라이스그라탕","237","풍부한 해물과 갖은 채소들로 영양을 높혔답니다. 고소한 생크림과 치즈를 토핑을 하면 더욱 맛있답니다.","/src/d3d03dc2-97ae-4be9-809b-bad713d1e485.jpg","해물라이스그라탕",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1000619","2022-10-21 00:00:00",\N,"요리조리",\N,"2514","느타리버섯볶음 만드는 법은 느타리버섯과 굴소스의 궁합이 좋아서 맛의 풍미가 더 해지고, 만드는 과정도 간단하기 때문에 식사 전에 볶아서 드셔보세요.(큰술: 밥 숟가락 기준입니다.)","/src/b91fbdf4-1a13-4d80-84f1-567928cfa358.jpg","느타리버섯볶음 만드는 법(굴소스 느타리버섯볶음)",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001017","2022-10-21 00:00:00",\N,"요리조리","해물잡채","1266","싱싱한 해물로 만든 잡채요리랍니다.","/src/20230821-2f039f54-1b31-48cb-b6ef-19df4f812048.jpg","해물잡채",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1001405","2022-10-21 00:00:00",\N,"요리조리","꼬막오븐구이","1248","도시락반찬, 아빠의 술안주! 하나만 있어도 맛있게 먹을 수 있는 요리.","/src/20230821-bc6ee0d7-8e8f-4707-89a2-3bb211ee939a.jpg","꼬막오븐구이",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1000649","2022-10-20 00:00:00",\N,"요리조리",\N,"281","쌈장을 마트에서 작은 통으로 하나 사 와서 먹었는데 음... 맛이 입에 안 맞네요. 예전 어머님이 쌈장 만드는 법을 알려주셨는데 거기에 양파를 양껏 다져 넣어 짠맛을 확 줄여보았습니다.","/src/baa7a5f6-7427-4573-a525-a6102c5f6e7f.jpg","짜지 않은 쌈장 만드는 법 여름반찬 오이고추무침 쌈장 고추무침",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001266","2022-10-20 00:00:00",\N,"요리조리","연근조림","2622","연근이 아삭하게 씹혀요! 만들기도 아주 쉽지요~","/src/20230821-c4a2e6ed-a1a6-4748-a894-99952f65a897.jpg","연근조림",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000407","2022-10-20 00:00:00",\N,"요리조리",\N,"247","요리연습하다 만들었습니다","/src/199fef70-4d8f-45af-a403-c8456cbfa9a4.jpg","맜있는 계란소시지말이 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000672","2022-10-19 00:00:00",\N,"요리조리",\N,"2146","비가 오니 생각나는 백종원 부추전! 부추만 넣어 부쳐도 맛있지만 당근과 건새우를 넣어주면 식감까지 완벽한 부추전이 된답니다.","/src/7b1499d3-08ad-4a8c-a319-4971b82817a2.jpg","식감까지 완벽한 부추전 만드는 법(백종원 레시피)",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001797","2022-10-19 00:00:00",\N,"요리조리","단호박크림찜","315","단호박의 달콤함위에 고소한 크림치즈를 듬뿍~! 간식으로도, 한끼 식사대용으로도 너무 좋은 요리입니다.","/src/15eccaf1-da08-481f-9b11-6101922d9b90.jpg","단호박크림찜",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002060","2022-10-19 00:00:00",\N,"요리조리","사색경단","2039","한 입에 쏙 넣을 수 있는 여러 고물 위의 경단.","/src/b8063d0c-4baa-44e0-beb8-e9a3f55c58b6.jpg","사색경단",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1002277","2022-10-19 00:00:00",\N,"요리조리","젤리팥빙수","1828","우유 얼음을 갈아서 만든 팥빙수라 너무너무 부드러워요~~팥과 젤리가 씹히는 맛을 더 하는 팥빙수~~","/src/4eac998c-ab40-425e-a464-51ebf6f07ccd.jpg","젤리팥빙수",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002385","2022-10-19 00:00:00",\N,"요리조리","계란토스트","1531","아침에 바쁠 때 또는 소풍을 떠날 때, 간단하게 즐겨보세요. 계란과 치즈의 고소함이 환상입니다.","/src/4d8c5454-8b44-4477-a091-db0e7685da1d.jpg","계란토스트",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000721","2022-10-18 00:00:00",\N,"요리조리",\N,"2980","연두부를 넣어 부드러운 크림 리조또","/src/9ffa39bf-43bf-40b2-8f35-7b4227e8e159.jpg","들깨 넣어 고소한 연두부 버섯 크림 리조또 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001265","2022-10-18 00:00:00",\N,"요리조리","어묵닭고기조림","1361","어묵안에 부드러운 닭고기 안심을 넣어서 만들었답니다","/src/20230821-6f28cf43-ec9a-45e6-adcd-d09a2ea6ed8d.jpg","어묵닭고기조림",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001998","2022-10-18 00:00:00",\N,"요리조리","마른오징어조림","1471","마른 오징어를 맛있는 양념장에 버무리면 쫄깃함과 양념의 맛이 씹어도 씹어도 질리지 않아요~","/src/50de4eea-a3fc-45bf-9594-e089c5c4fe6f.jpg","마른오징어조림",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002092","2022-10-18 00:00:00",\N,"요리조리","계피설탕빵","614","보드라운 빵에 향긋하게 퍼지는 계피향이 끊임 없이 먹게하죠. 에스프레소 커피 한 잔과 간식으로 준비해 보세요.","/src/491a2f11-f78c-40f0-95a6-543b6e800e71.jpg","계피설탕빵",\N,"0","0.0","yorizori2018","중","2시간 이상",\N
"1002157","2022-10-17 00:00:00",\N,"요리조리","브라우니","2114","커피와 잘어울리는 달콤한 초코브라우니로 여유를 즐겨보세요.","/src/5cad2919-5833-4ca8-a060-064472f1c951.jpg","브라우니",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1002296","2022-10-17 00:00:00",\N,"요리조리","Che Thack Luu(채택루)","68","베트남 사람들이 먹는 시원한 음료입니다. 빨간색과 초록색으로 색을 입힌 물밤과 함께 시원하게 드세요.","/src/3f391d7f-11ae-4487-8831-9ee0e12f3ab9.jpg","Che Thack Luu(채택루)",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002364","2022-10-17 00:00:00",\N,"요리조리","유자드레싱","2007","상큼한 샐러드 드레싱을 원한다면, 유자청을 넣고 드레싱을 만들어보세요.","/src/36ad0cdc-5079-4a55-a590-032dd6067109.jpg","유자드레싱",\N,"0","0.0","yorizori2018","하","10분 이내",\N
"1000636","2022-10-17 00:00:00",\N,"요리조리",\N,"582","불 사용없이 간단하게 만들 수 있는 오픈 오이샌드위치입니다 나혼자산다에서 전현무씨가 극찬한 오이샌드위치 따라 만들었어요~","/src/5e7d4771-491d-45d3-a081-c0466ea869ed.jpg","불 사용없는 오이요리 나혼자산다 전현무 오이샌드위치 오픈샌드위치",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000908","2022-10-17 00:00:00",\N,"요리조리","채소알밥","738","톡톡 씹히는 알밥을 집에서도 간단하게 만들 수 있답니다. 영양간식으로 너무 좋아요","/src/a70a6cca-cc8f-40ce-ac70-1843d8630e43.jpg","채소알밥",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001005","2022-10-16 00:00:00",\N,"요리조리","잔치국수","2473","시원한 국물에 말아먹으면 간단하게 한끼 별식 해결되는 잔치국수~","/src/20230821-d99b407e-8570-4061-bfbb-a0f7960ad46b.jpg","잔치국수",\N,"0","0.0","yorizori2018","중","30분 이내",\N
